date,open,high,low,close,adj_close,volume
2009-10-15,4.6275,4.7392,4.6167,4.7350,3.6851,60434400
2009-10-16,4.6242,4.6833,4.5483,4.6333,3.6060,73185600
2009-10-19,4.6583,4.7942,4.6117,4.7508,3.6974,73150800
2009-10-20,4.7825,4.7825,4.5967,4.6700,3.6345,91654800
2009-10-21,4.6475,4.8083,4.5325,4.5433,3.5359,93099600
2009-10-22,4.5275,4.7167,4.4433,4.6717,3.6358,94479600
2009-10-23,4.7225,4.7275,4.4558,4.5075,3.5081,127652400
2009-10-26,4.5217,4.6683,4.3258,4.3592,3.3926,122566800
2009-10-27,4.3758,4.4167,4.2625,4.2933,3.3414,122426400
2009-10-28,4.2542,4.2967,4.0233,4.0333,3.1390,130334400
2009-10-29,4.1233,4.3125,4.1000,4.2875,3.3368,79713600
2009-10-30,4.2542,4.2825,3.9008,3.9242,3.0541,163779600
2009-11-02,3.9792,4.1250,3.8550,4.0050,3.1170,164173200
2009-11-03,3.9308,4.0667,3.9083,4.0508,3.1526,125739600
2009-11-04,4.1500,4.2433,4.0475,4.0658,3.1643,130326000
2009-11-05,4.1625,4.3108,4.1400,4.3042,3.3498,78327600
2009-11-06,4.2300,4.3742,4.2100,4.3383,3.3764,79237200
2009-11-09,4.4425,4.6358,4.4358,4.6358,3.6079,62114400
2009-11-10,4.6050,4.6817,4.5600,4.6350,3.6073,82910400
2009-11-11,4.7342,4.7992,4.6425,4.7067,3.6631,89554800
2009-11-12,4.6817,4.7658,4.5258,4.5642,3.5522,97922400
2009-11-13,4.5958,4.6958,4.5267,4.6392,3.6105,81452400
2009-11-16,4.7367,4.9050,4.7292,4.8492,3.7740,70759200
2009-11-17,4.8108,4.8675,4.7508,4.8625,3.7843,60363600
2009-11-18,4.8517,4.8733,4.7617,4.8458,3.7714,56280000
2009-11-19,4.7417,4.7525,4.5608,4.6425,3.6131,98540400
2009-11-20,4.0400,4.0958,4.0083,4.0650,3.5827,73640400
2009-11-23,4.2067,4.3000,4.1800,4.2033,3.7046,71452800
